ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782683832,0,4096,4096,0,0,0,0,0,0,24576,413797,921600,324,29818,short,-200,-200,200,200,200,-200,-200,-200,100
1782683841,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,200,-200,200,200,200,-200,-200,-200,100
1782683842,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,200,-200,200,200,200,-200,-200,-200,100
1782683842,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,200,-200,200,200,200,-200,-200,-200,100
1782683844,0,4096,4096,0,0,0,0,0,0,12288,263897,921600,206,54565,short,200,-200,200,200,200,-200,-200,-200,100
1782683845,0,4096,4096,0,0,0,0,0,0,16384,263804,921600,205,56451,short,200,-200,200,200,200,-200,-200,-200,100
1782683846,0,4096,4096,0,0,0,0,0,0,24576,265083,921600,206,58581,short,200,-200,200,200,200,-200,-200,-200,100
1782683855,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,200,200,200,200,-200,-200,-200,100
1782683856,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,200,200,200,200,-200,-200,-200,100
1782683857,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,200,200,200,200,-200,-200,-200,100
1782683858,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10049,FULL,-200,200,200,200,200,-200,-200,-200,100
1782683859,0,4096,4096,0,0,0,0,0,0,16384,921600,921600,720,10049,FULL,-200,200,200,200,200,-200,-200,-200,100
1782683860,0,4096,4096,0,0,0,0,0,0,24576,429850,921600,335,13640,short,-200,200,200,200,200,-200,-200,-200,100
1782683869,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10194,FULL,200,200,200,200,200,-200,-200,-200,100
1782683870,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10194,FULL,200,200,200,200,200,-200,-200,-200,100
1782683871,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10219,FULL,200,200,200,200,200,-200,-200,-200,100
1782683872,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10196,FULL,200,200,200,200,200,-200,-200,-200,100
1782683873,0,4096,4096,0,0,0,0,0,0,16384,921600,921600,720,10195,FULL,200,200,200,200,200,-200,-200,-200,100
1782683874,0,4096,4096,0,0,0,0,0,0,24576,400299,921600,312,43305,short,200,200,200,200,200,-200,-200,-200,100
1782683883,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,-200,-200,-200,-200,200,-200,-200,100
1782683884,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,0,FULL,-200,-200,-200,-200,-200,200,-200,-200,100
1782683885,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,-200,-200,-200,-200,200,-200,-200,100
1782683886,0,4096,4096,0,0,0,0,0,0,12288,361207,921600,282,19215,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782683887,0,4096,4096,0,0,0,0,0,0,16384,361223,921600,283,19769,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782683889,0,4096,4096,0,0,0,0,0,0,24576,361239,921600,282,20448,short,-200,-200,-200,-200,-200,200,-200,-200,100
1782683898,0,4096,4096,0,0,0,0,0,0,4096,446777,921600,349,63157,short,200,-200,-200,-200,-200,200,-200,-200,100
