ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674881,0,3723,3723,0,0,0,0,0,0,24576,2073600,2073600,1080,11277,FULL,100,100,-100,-100,100,-100,100,-100,110
1782674889,0,3413,3413,0,0,0,0,0,0,4096,2073600,2073600,1080,11467,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674890,0,3413,3413,0,0,0,0,0,0,6144,2073600,2073600,1080,11500,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674891,0,3413,3413,0,0,0,0,0,0,8192,2073600,2073600,1080,11471,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674892,0,3413,3413,0,0,0,0,0,0,12288,2073600,2073600,1080,11491,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674893,0,3413,3413,0,0,0,0,0,0,16384,2073600,2073600,1080,11504,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674895,0,3413,3413,0,0,0,0,0,0,24576,2073600,2073600,1080,11495,FULL,100,100,-100,-100,100,-100,100,-100,120
1782674903,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674904,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11298,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674905,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11273,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674906,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674907,0,4096,4096,0,0,0,0,0,0,16384,493386,2073600,257,23746,short,100,100,-100,-100,100,-100,100,-100,100
1782674909,0,4096,4096,0,0,0,0,0,0,24576,493207,2073600,256,15718,short,100,100,-100,-100,100,-100,100,-100,100
1782674917,10,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11279,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674918,10,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11274,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674919,10,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11331,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674920,10,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11278,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674921,10,4096,4096,0,0,0,0,0,0,16384,486301,2073600,253,36671,short,100,100,-100,-100,100,-100,100,-100,100
1782674923,10,4096,4096,0,0,0,0,0,0,24576,486447,2073600,253,38292,short,100,100,-100,-100,100,-100,100,-100,100
1782674931,20,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674932,20,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674933,20,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674934,20,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674935,20,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674937,20,4096,4096,0,0,0,0,0,0,24576,350297,2073600,182,49820,short,100,100,-100,-100,100,-100,100,-100,100
1782674945,30,4096,4096,0,0,0,0,0,0,4096,462574,2073600,241,61262,short,100,100,-100,-100,100,-100,100,-100,100
1782674946,30,4096,4096,0,0,0,0,0,0,6144,462520,2073600,242,62528,short,100,100,-100,-100,100,-100,100,-100,100
1782674947,30,4096,4096,0,0,0,0,0,0,8192,462600,2073600,241,553,short,100,100,-100,-100,100,-100,100,-100,100
1782674948,30,4096,4096,0,0,0,0,0,0,12288,462585,2073600,241,546,short,100,100,-100,-100,100,-100,100,-100,100
1782674949,30,4096,4096,0,0,0,0,0,0,16384,462779,2073600,241,58725,short,100,100,-100,-100,100,-100,100,-100,100
1782674951,30,4096,4096,0,0,0,0,0,0,24576,462554,2073600,241,64322,short,100,100,-100,-100,100,-100,100,-100,100
1782674959,44,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11278,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674960,44,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11283,FULL,100,100,-100,-100,100,-100,100,-100,100
1782674961,44,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11277,FULL,100,100,-100,-100,100,-100,100,-100,100
